net,length_um
clknet_leaf_200_clk,95.28
_13136_,95.26
u_auth_fsm.nonce_hist\[4\]\[113\],95.26
_15974_,95.25
_14174_,95.24
_07754_,95.22
clknet_leaf_268_clk,95.22
u_auth_fsm.nonce_hist\[6\]\[48\],95.2
_14310_,95.19
net131,95.17
net312,95.17
_05155_,95.16
_12212_,95.13
u_auth_fsm.nonce_hist\[5\]\[86\],95.1
_10664_,95.06
u_auth_fsm.nonce_hist\[7\]\[99\],95.05
_11054_,94.97
net268,94.96
clknet_leaf_379_clk,94.9
_08149_,94.87
u_auth_fsm.nonce_hist\[2\]\[94\],94.82
_18318_,94.78
_05558_,94.725
_19178_,94.72
net267,94.72
u_cmd_parser.nonce_reg\[93\],94.64
_09451_,94.6
_11440_,94.58
_13055_,94.56
net280,94.55
_11575_,94.54
u_auth_fsm.nonce_hist\[0\]\[48\],94.53
net384,94.5
_11418_,94.45
_19560_,94.44
clknet_leaf_380_clk,94.4
net224,94.385
net343,94.37
net284,94.35
u_auth_fsm.nonce_hist\[0\]\[45\],94.345
_05389_,94.34
_12355_,94.34
net182,94.27
clknet_leaf_193_clk,94.26
u_auth_fsm.nonce_hist\[5\]\[23\],94.24
net401,94.24
clknet_leaf_398_clk,94.14
_05717_,94.11
_09415_,94.09
clknet_leaf_36_clk,94.02
u_cmd_parser.challenge_nonce\[93\],94
_11530_,93.99
_12220_,93.94
_19391_,93.94
u_auth_fsm.aes_key\[52\],93.94
net323,93.91
net115,93.9
_12274_,93.82
_15425_,93.82
u_auth_fsm.nonce_hist\[2\]\[26\],93.79
net906,93.74
u_cmd_parser.challenge_nonce\[111\],93.7
clknet_leaf_204_clk,93.7
_05194_,93.69
_11753_,93.66
clknet_leaf_167_clk,93.64
net344,93.62
clknet_leaf_8_clk,93.58
u_cmd_parser.nonce_reg\[35\],93.48
_11353_,93.46
_13869_,93.44
_17183_,93.43
net266,93.42
_07796_,93.38
clknet_leaf_243_clk,93.34
_07617_,93.31
_06067_,93.29
_11875_,93.24
clknet_leaf_201_clk,93.22
clknet_leaf_303_clk,93.2
_09332_,93.17
_11222_,93.165
_10282_,93.16
_11759_,93.16
_16025_,93.16
_09052_,93.155
clknet_leaf_282_clk,93.12
_07398_,93.1
_19258_,93.095
clknet_leaf_128_clk,93.08
clknet_leaf_223_clk,93.04
u_aes128.gen_state_sbox\[5\].sb_state.in\[1\],93
_09834_,92.98
net322,92.98
net317,92.94
u_auth_fsm.nonce_hist\[0\]\[96\],92.935
clknet_leaf_284_clk,92.9
net119,92.88
_06284_,92.82
u_auth_fsm.nonce_hist\[7\]\[12\],92.78
_08129_,92.73
_11830_,92.73
u_aes128.ciphertext\[109\],92.69
_17851_,92.68
_12994_,92.64
_17165_,92.64
_14506_,92.62
_14115_,92.52
_08183_,92.495
u_aes128.ciphertext\[19\],92.49
u_cmd_parser.challenge_nonce\[95\],92.46
net104,92.45
_18390_,92.44
_07374_,92.4
clknet_leaf_159_clk,92.38
_18326_,92.28
_12583_,92.26
_09330_,92.24
clknet_leaf_219_clk,92.24
_18443_,92.22
u_aes128.ciphertext\[42\],92.22
_18202_,92.18
net445,92.18
_13664_,92.16
u_auth_fsm.nonce_hist\[0\]\[114\],92.095
net135,92.07
clknet_leaf_374_clk,92.04
_18692_,91.96
fifo_nonce\[0\]\[124\],91.96
clknet_leaf_194_clk,91.945
_06814_,91.9
_18906_,91.9
u_aes128.gen_key_sbox\[0\].sb_key.in\[4\],91.89
u_auth_fsm.nonce_hist\[1\]\[48\],91.86
u_cmd_parser.challenge_nonce\[89\],91.86
u_auth_fsm.nonce_hist\[3\]\[51\],91.84
clknet_leaf_434_clk,91.82
_07861_,91.81
u_auth_fsm.aes_key\[45\],91.78
_10335_,91.76
_14517_,91.76
_13369_,91.68
_05905_,91.63
_14269_,91.62
_05371_,91.58
_10715_,91.49
clknet_leaf_421_clk,91.415
u_cmd_parser.challenge_nonce\[70\],91.4
u_auth_fsm.nonce_hist\[3\]\[94\],91.395
net95,91.36
clknet_leaf_29_clk,91.36
_13386_,91.355
_06108_,91.3
u_auth_fsm.nonce_hist\[0\]\[0\],91.285
_11876_,91.22
_06344_,91.2
_07727_,91.2
_05593_,91.18
clknet_leaf_392_clk,91.16
_11967_,91.14
u_aes128.gen_state_sbox\[7\].sb_state.in\[2\],91.12
_05520_,91.105
_08316_,91.1
_08219_,91.075
net408,91.06
_05634_,91.05
net187,91.05
_12688_,91.04
_13084_,90.94
_14016_,90.94
_07881_,90.935
_07738_,90.92
clknet_leaf_126_clk,90.92
clknet_leaf_242_clk,90.895
clknet_leaf_121_clk,90.88
_10346_,90.86
clknet_leaf_93_clk,90.86
net727,90.84
_14434_,90.825
net357,90.79
_08138_,90.78
_09341_,90.76
u_auth_fsm.aes_key\[13\],90.74
u_cmd_parser.nonce_reg\[83\],90.68
clknet_leaf_56_clk,90.68
clknet_leaf_195_clk,90.62
u_auth_fsm.nonce_hist\[6\]\[2\],90.58
_09961_,90.48
clknet_leaf_79_clk,90.44
_10980_,90.43
net272,90.43
_06392_,90.41
_06791_,90.41
clknet_leaf_161_clk,90.38
clknet_leaf_302_clk,90.34
net118,90.29
net490,90.28
_10239_,90.19
u_auth_fsm.nonce_hist\[4\]\[89\],90.18
_05625_,90.14
_09098_,90.14
_09810_,90.14
u_auth_fsm.nonce_hist\[1\]\[124\],90.14
_05900_,90.135
net202,90.11
clknet_leaf_51_clk,90.03
u_aes128.ciphertext\[60\],90.02
_01614_,89.96
_06846_,89.96
_07313_,89.96
_14875_,89.96
net108,89.96
u_auth_fsm.aes_key\[76\],89.945
_10502_,89.92
_16290_,89.92
_18103_,89.9
_12159_,89.86
_09524_,89.81
clknet_leaf_186_clk,89.8
_09633_,89.78
_11521_,89.78
clknet_leaf_1_clk,89.78
clknet_leaf_288_clk,89.78
net282,89.76
_08936_,89.74
net439,89.68
_12663_,89.66
_06849_,89.65
clknet_leaf_207_clk,89.62
_08665_,89.58
_13405_,89.58
_14196_,89.58
net295,89.56
_11401_,89.52
clknet_leaf_241_clk,89.52
clknet_leaf_408_clk,89.52
_12187_,89.51
_05853_,89.44
_11829_,89.44
_16407_,89.44
u_auth_fsm.nonce_hist\[2\]\[108\],89.405
_12300_,89.38
clknet_leaf_331_clk,89.38
_08254_,89.36
_05928_,89.34
clknet_leaf_274_clk,89.34
net234,89.31
_14454_,89.26
u_aes128.gen_key_sbox\[1\].sb_key.in\[1\],89.24
_12357_,89.2
u_auth_fsm.nonce_hist\[0\]\[73\],89.18
_13858_,89.16
clknet_leaf_122_clk,89.16
clknet_leaf_295_clk,89.16
_13797_,89.12
clknet_leaf_176_clk,89.1
u_auth_fsm.nonce_hist\[4\]\[108\],89.08
clknet_leaf_419_clk,89.07
_06451_,89.06
_10137_,89.06
_08630_,89.03
net411,88.97
net413,88.97
_19290_,88.94
_15414_,88.84
u_auth_fsm.nonce_hist\[3\]\[77\],88.8
clknet_leaf_154_clk,88.74
_00067_,88.72
_13790_,88.72
_14883_,88.72
net225,88.71
clknet_leaf_40_clk,88.65
u_auth_fsm.nonce_hist\[0\]\[42\],88.63
u_aes128.ciphertext\[38\],88.62
u_auth_fsm.nonce_hist\[4\]\[96\],88.595
u_auth_fsm.nonce_hist\[3\]\[52\],88.59
_05410_,88.58
net385,88.565
u_auth_fsm.nonce_hist\[0\]\[123\],88.55
clknet_leaf_71_clk,88.54
_18720_,88.5
_12743_,88.47
net237,88.47
clknet_leaf_70_clk,88.42
_06343_,88.36
_19148_,88.34
net198,88.33
_11801_,88.3
_09491_,88.28
_07928_,88.26
clknet_leaf_47_clk,88.235
u_auth_fsm.nonce_hist\[0\]\[22\],88.22
clknet_leaf_298_clk,88.22
_05381_,88.2
net472,88.18
_08570_,88.15
_08737_,88.08
_14898_,88.04
_05162_,88.02
u_auth_fsm.nonce_hist\[3\]\[4\],88.02
_12682_,88
_11750_,87.92
clknet_leaf_160_clk,87.88
u_auth_fsm.nonce_hist\[3\]\[86\],87.875
net120,87.85
_16137_,87.82
_12184_,87.78
_13877_,87.76
net500,87.74
_06413_,87.73
_11183_,87.66
u_aes128.ciphertext\[114\],87.66
u_auth_fsm.nonce_hist\[0\]\[119\],87.62
_09950_,87.58
clknet_leaf_275_clk,87.58
u_cmd_parser.challenge_nonce\[118\],87.56
_14634_,87.54
_09855_,87.52
clknet_leaf_335_clk,87.5
_10662_,87.4
net243,87.38
u_auth_fsm.nonce_hist\[4\]\[117\],87.34
u_aes128.gen_state_sbox\[11\].sb_state.in\[4\],87.32
_18812_,87.28
_06289_,87.275
_13472_,87.22
clknet_leaf_280_clk,87.22
_06346_,87.15
_17019_,87.14
net141,87.14
_09135_,87.125
clknet_leaf_86_clk,87.12
_13526_,87.085
_13562_,87.02
clknet_leaf_142_clk,87
_09752_,86.98
_11513_,86.98
clknet_leaf_394_clk,86.96
clknet_leaf_344_clk,86.94
fifo_nonce\[0\]\[0\],86.92
_09603_,86.9
u_auth_fsm.nonce_hist\[2\]\[56\],86.875
net121,86.87
u_auth_fsm.nonce_hist\[2\]\[36\],86.845
clknet_leaf_306_clk,86.84
_09728_,86.82
clknet_leaf_139_clk,86.81
_16873_,86.8
_06462_,86.74
_06788_,86.74
_08446_,86.7
u_cmd_parser.challenge_nonce\[116\],86.68
clknet_leaf_336_clk,86.675
u_aes128.ciphertext\[14\],86.64
clknet_leaf_388_clk,86.64
_06922_,86.63
_12838_,86.62
clknet_leaf_389_clk,86.62
_08580_,86.58
net138,86.57
_05164_,86.54
_05966_,86.44
u_aes128.ciphertext\[8\],86.44
_11978_,86.43
u_auth_fsm.nonce_hist\[4\]\[127\],86.415
_09085_,86.39
u_auth_fsm.aes_key\[88\],86.385
_09027_,86.37
_08666_,86.36
u_aes128.ciphertext\[106\],86.34
u_cmd_parser.nonce_reg\[67\],86.34
_13912_,86.32
u_auth_fsm.nonce_hist\[2\]\[49\],86.265
_18304_,86.26
clknet_leaf_66_clk,86.26
_08940_,86.22
_08258_,86.2
u_auth_fsm.nonce_hist\[1\]\[100\],86.2
u_auth_fsm.nonce_hist\[0\]\[126\],86.175
_05166_,86.16
u_auth_fsm.aes_plaintext\[124\],86.16
net377,86.1
_10818_,86.08
u_auth_fsm.nonce_hist\[6\]\[105\],86.05
_10375_,86.04
_13480_,85.86
u_auth_fsm.nonce_hist\[5\]\[74\],85.825
u_auth_fsm.cur_nonce\[31\],85.82
clknet_leaf_315_clk,85.8
_11883_,85.78
clknet_leaf_359_clk,85.76
_09923_,85.74
_13505_,85.74
u_aes128.ciphertext\[59\],85.63
net244,85.63
_11893_,85.62
u_cmd_parser.nonce_reg\[97\],85.6
_14600_,85.58
_16115_,85.58
_18600_,85.56
u_auth_fsm.aes_plaintext\[78\],85.56
net512,85.56
_06442_,85.54
net1992,85.52
_11015_,85.48
u_cmd_parser.nonce_reg\[56\],85.47
u_auth_fsm.nonce_hist\[4\]\[46\],85.46
_18914_,85.44
_05917_,85.425
_05192_,85.4
_07331_,85.4
u_auth_fsm.nonce_hist\[3\]\[8\],85.36
_05565_,85.35
_08553_,85.34
_13429_,85.3
clknet_leaf_42_clk,85.28
_12993_,85.24
_13614_,85.225
_13924_,85.22
_19387_,85.14
u_auth_fsm.nonce_hist\[5\]\[96\],85.12
clknet_leaf_127_clk,85.115
u_auth_fsm.nonce_hist\[5\]\[70\],85.07
_11776_,85.02
_11035_,85
_14058_,85
_17479_,85
u_auth_fsm.nonce_hist\[2\]\[52\],84.98
_06352_,84.97
_10991_,84.96
u_auth_fsm.nonce_hist\[7\]\[105\],84.94
_16650_,84.92
u_aes128.gen_key_sbox\[2\].sb_key.in\[0\],84.9
_18582_,84.865
u_cmd_parser.nonce_reg\[46\],84.86
u_auth_fsm.nonce_hist\[0\]\[74\],84.825
_07078_,84.72
clknet_leaf_69_clk,84.72
_06435_,84.71
_11766_,84.68
clknet_leaf_38_clk,84.64
_18800_,84.62
clknet_leaf_238_clk,84.61
u_auth_fsm.nonce_hist\[0\]\[71\],84.58
clknet_leaf_96_clk,84.56
_18346_,84.54
clknet_leaf_353_clk,84.54
_14116_,84.46
_16167_,84.45
_16202_,84.45
clknet_leaf_390_clk,84.43
clknet_leaf_158_clk,84.4
u_aes128.ciphertext\[62\],84.38
clknet_leaf_178_clk,84.35
u_auth_fsm.nonce_hist\[5\]\[105\],84.295
_10832_,84.28
u_auth_fsm.nonce_hist\[7\]\[49\],84.26
_09107_,84.24
u_cmd_parser.challenge_nonce\[117\],84.24
_09390_,84.2
u_auth_fsm.nonce_hist\[1\]\[50\],84.2
clknet_leaf_43_clk,84.2
u_auth_fsm.nonce_hist\[7\]\[30\],84.13
net1758,84.1
_16817_,84.08
clknet_leaf_113_clk,84.08
_13594_,84.06
_19352_,84.04
u_auth_fsm.nonce_hist\[1\]\[118\],84.04
_07968_,84.02
_16867_,84
_12219_,83.98
net319,83.97
_13640_,83.935
u_auth_fsm.nonce_hist\[0\]\[60\],83.925
u_auth_fsm.nonce_hist\[5\]\[63\],83.92
u_auth_fsm.nonce_hist\[2\]\[103\],83.9
_04863_,83.88
net359,83.88
clknet_leaf_354_clk,83.86
_16411_,83.82
u_aes128.gen_key_sbox\[0\].sb_key.in\[1\],83.81
_16868_,83.74
_06027_,83.62
_14059_,83.62
_07115_,83.6
_09396_,83.6
_09853_,83.58
net488,83.58
clknet_leaf_174_clk,83.57
_05045_,83.56
u_cmd_parser.nonce_reg\[86\],83.56
clknet_leaf_230_clk,83.54
u_auth_fsm.nonce_hist\[1\]\[105\],83.515
_15963_,83.5
_05427_,83.42
_14108_,83.34
clknet_leaf_400_clk,83.34
_14673_,83.32
_13168_,83.3
_06707_,83.26
_12978_,83.22
u_auth_fsm.aes_key\[103\],83.22
_11895_,83.21
u_uart_rx.state\[1\],83.2
_09387_,83.13
u_auth_fsm.nonce_hist\[2\]\[38\],83.06
_13000_,83.02
_08210_,82.99
_08967_,82.98
clknet_leaf_65_clk,82.98
clknet_leaf_261_clk,82.98
net308,82.96
clknet_leaf_22_clk,82.96
_08368_,82.93
_10609_,82.85
u_auth_fsm.nonce_hist\[0\]\[43\],82.84
u_aes128.ciphertext\[29\],82.8
u_auth_fsm.nonce_hist\[7\]\[22\],82.795
u_aes128.gen_state_sbox\[8\].sb_state.in\[7\],82.78
_18016_,82.75
_12161_,82.7
_13878_,82.68
net235,82.68
_11937_,82.66
_05412_,82.61
clknet_leaf_435_clk,82.6
_11798_,82.58
_06738_,82.55
u_cmd_parser.challenge_nonce\[113\],82.52
u_auth_fsm.nonce_hist\[4\]\[42\],82.42
u_cmd_parser.nonce_reg\[59\],82.42
_09737_,82.38
_10999_,82.38
u_aes128.ciphertext\[49\],82.34
net330,82.32
net168,82.3
_07041_,82.27
_10196_,82.24
u_auth_fsm.nonce_hist\[2\]\[62\],82.18
clknet_leaf_361_clk,82.16
u_auth_fsm.nonce_hist\[0\]\[78\],82.145
u_auth_fsm.nonce_hist\[3\]\[66\],82.12
_08703_,82.09
u_auth_fsm.nonce_hist\[0\]\[121\],82.06
_17868_,82.04
_13102_,82.025
_18533_,81.98
u_cmd_parser.nonce_reg\[53\],81.98
_06824_,81.92
_15184_,81.92
u_auth_fsm.nonce_hist\[3\]\[110\],81.86
_07316_,81.8
_19197_,81.79
net145,81.75
_17441_,81.72
clknet_leaf_18_clk,81.72
_10688_,81.68
net314,81.65
_08527_,81.645
net361,81.61
clknet_leaf_23_clk,81.6
_05737_,81.56
_06191_,81.54
_11051_,81.515
u_aes128.ciphertext\[18\],81.48
u_auth_fsm.nonce_hist\[1\]\[96\],81.42
_18177_,81.36
u_auth_fsm.aes_key\[122\],81.36
u_auth_fsm.nonce_hist\[6\]\[49\],81.32
_07130_,81.3
u_auth_fsm.nonce_hist\[4\]\[48\],81.28
u_aes128.ciphertext\[25\],81.26
net279,81.22
u_auth_fsm.nonce_hist\[3\]\[102\],81.195
u_auth_fsm.nonce_hist\[7\]\[89\],81.18
clknet_leaf_412_clk,81.16
_05465_,81.14
u_aes128.gen_key_sbox\[1\].sb_key.in\[3\],81.12
_09397_,81.05
_09474_,81.02
u_auth_fsm.nonce_hist\[0\]\[115\],80.955
u_auth_fsm.aes_key\[29\],80.94
u_auth_fsm.nonce_hist\[5\]\[79\],80.94
clknet_leaf_214_clk,80.915
_06840_,80.88
u_auth_fsm.nonce_hist\[7\]\[58\],80.84
clknet_leaf_185_clk,80.84
_07755_,80.74
_09842_,80.715
_17220_,80.7
net1386,80.7
_09181_,80.67
u_auth_fsm.nonce_hist\[0\]\[40\],80.66
net2094,80.66
net365,80.59
net223,80.57
_16852_,80.56
_08082_,80.55
_19565_,80.54
u_auth_fsm.tx_header\[10\],80.48
_06410_,80.385
_08603_,80.375
_06146_,80.36
_10984_,80.32
_17351_,80.3
fifo_nonce\[7\]\[110\],80.29
_10723_,80.28
u_auth_fsm.nonce_hist\[7\]\[60\],80.26
_10421_,80.24
u_auth_fsm.nonce_hist\[6\]\[7\],80.24
_19296_,80.195
_13768_,80.18
clknet_leaf_14_clk,80.18
_08957_,80.12
u_auth_fsm.nonce_hist\[2\]\[77\],80.095
clknet_leaf_92_clk,80.09
clknet_leaf_75_clk,80.08
u_cmd_parser.nonce_reg\[34\],80.02
_18130_,79.98
u_auth_fsm.aes_key\[65\],79.98
_13757_,79.97
_11777_,79.96
_11697_,79.9
_13041_,79.855
_17737_,79.84
_09342_,79.835
u_auth_fsm.nonce_hist\[5\]\[11\],79.76
u_cmd_parser.challenge_nonce\[62\],79.7
_05421_,79.64
_12947_,79.64
_08344_,79.62
_13131_,79.62
u_aes128.ciphertext\[91\],79.6
u_auth_fsm.tx_start,79.6
clknet_leaf_184_clk,79.58
_19293_,79.56
_14855_,79.54
_12211_,79.41
_11446_,79.4
_10216_,79.38
u_auth_fsm.nonce_hist\[7\]\[41\],79.38
u_cmd_parser.challenge_nonce\[71\],79.375
_07074_,79.37
_12602_,79.36
net433,79.36
_07451_,79.34
_13404_,79.34
_08988_,79.28
u_auth_fsm.nonce_hist\[5\]\[83\],79.22
u_auth_fsm.nonce_hist\[3\]\[103\],79.215
_05773_,79.15
_13449_,79.14
_11768_,79.05
clknet_leaf_208_clk,79.02
u_aes128.gen_state_sbox\[15\].sb_state.in\[2\],79
_13125_,78.96
_11348_,78.92
_09322_,78.87
net206,78.87
u_auth_fsm.nonce_hist\[0\]\[111\],78.86
clknet_leaf_297_clk,78.82
u_auth_fsm.cur_nonce\[91\],78.74
u_auth_fsm.nonce_hist\[3\]\[99\],78.74
clknet_leaf_59_clk,78.74
_12222_,78.72
_11482_,78.7
clknet_leaf_37_clk,78.695
_06399_,78.64
_17715_,78.64
u_auth_fsm.nonce_hist\[4\]\[101\],78.64
clknet_leaf_115_clk,78.53
_05518_,78.5
_05811_,78.46
_07478_,78.46
_11627_,78.46
_14612_,78.46
u_auth_fsm.nonce_hist\[4\]\[118\],78.42
u_auth_fsm.nonce_hist\[4\]\[59\],78.42
clknet_leaf_63_clk,78.4
u_cmd_parser.nonce_reg\[109\],78.36
clknet_leaf_180_clk,78.36
_18288_,78.33
u_aes128.ciphertext\[82\],78.32
clknet_leaf_143_clk,78.3
u_auth_fsm.nonce_hist\[0\]\[109\],78.26
u_auth_fsm.nonce_hist\[2\]\[95\],78.205
u_auth_fsm.nonce_hist\[2\]\[33\],78.2
_13566_,78.14
_08677_,78.12
_10089_,78.12
_09914_,78.08
u_auth_fsm.nonce_hist\[6\]\[22\],78.065
u_auth_fsm.nonce_hist\[1\]\[59\],78.04
clknet_leaf_333_clk,78.04
_10603_,78.02
_13839_,77.98
_04861_,77.965
clknet_leaf_409_clk,77.9
clknet_leaf_216_clk,77.88
_13556_,77.86
clknet_leaf_87_clk,77.86
_17705_,77.83
u_auth_fsm.nonce_hist\[5\]\[102\],77.81
_12997_,77.78
_09969_,77.74
_07448_,77.72
_10895_,77.72
_09113_,77.7
_17076_,77.7
u_auth_fsm.nonce_hist\[0\]\[46\],77.7
u_auth_fsm.nonce_hist\[3\]\[60\],77.7
u_auth_fsm.nonce_hist\[6\]\[4\],77.7
clknet_leaf_225_clk,77.7
clknet_leaf_373_clk,77.7
u_auth_fsm.nonce_hist\[3\]\[95\],77.69
_08648_,77.675
_08668_,77.66
clknet_leaf_381_clk,77.64
_14317_,77.62
net532,77.62
_07489_,77.56
_11626_,77.5
_11602_,77.48
u_auth_fsm.nonce_hist\[2\]\[104\],77.48
u_auth_fsm.nonce_hist\[2\]\[116\],77.48
u_auth_fsm.aes_key\[115\],77.46
u_aes128.ciphertext\[10\],77.44
_10267_,77.42
u_aes128.ciphertext\[6\],77.42
_18640_,77.41
u_auth_fsm.nonce_hist\[0\]\[125\],77.4
clknet_leaf_7_clk,77.4
u_auth_fsm.nonce_hist\[4\]\[110\],77.395
_05875_,77.34
_16937_,77.34
clknet_leaf_175_clk,77.34
_13961_,77.32
u_auth_fsm.pld_idx\[3\],77.32
_06903_,77.3
_09464_,77.24
_11310_,77.24
u_auth_fsm.nonce_hist\[6\]\[51\],77.24
clknet_leaf_260_clk,77.205
clknet_leaf_267_clk,77.2
net393,77.18
clknet_leaf_82_clk,77.135
_19576_,77.1
u_aes128.ciphertext\[89\],77.06
_18611_,77.04
u_auth_fsm.nonce_hist\[5\]\[82\],77.04
u_cmd_parser.challenge_nonce\[76\],77.04
_13519_,77.02
_19158_,76.98
clknet_leaf_188_clk,76.96
u_auth_fsm.nonce_hist\[1\]\[82\],76.9
clknet_leaf_67_clk,76.88
_09238_,76.84
_11780_,76.82
u_auth_fsm.nonce_hist\[4\]\[92\],76.82
u_aes128.ciphertext\[16\],76.76
_07469_,76.66
u_auth_fsm.nonce_hist\[0\]\[51\],76.62
u_cmd_parser.nonce_reg\[33\],76.6
u_auth_fsm.tx_payload\[50\],76.59
clknet_leaf_309_clk,76.54
_11077_,76.46
_08177_,76.44
_12984_,76.435
_10702_,76.32
u_auth_fsm.nonce_hist\[5\]\[66\],76.32
u_auth_fsm.nonce_hist\[6\]\[102\],76.32
net174,76.28
_10143_,76.26
_11988_,76.26
_09446_,76.24
clknet_leaf_368_clk,76.24
u_auth_fsm.nonce_hist\[1\]\[106\],76.115
_09337_,76.08
_18161_,76.06
clknet_leaf_311_clk,76.04
_06873_,76.005
_13200_,76
_08947_,75.99
clknet_leaf_106_clk,75.96
_05387_,75.92
_13113_,75.92
u_auth_fsm.nonce_hist\[5\]\[106\],75.885
_14702_,75.88
_16925_,75.88
clknet_leaf_192_clk,75.86
u_auth_fsm.nonce_hist\[5\]\[56\],75.825
clknet_leaf_30_clk,75.82
u_auth_fsm.nonce_hist\[4\]\[41\],75.79
_09346_,75.77
_17956_,75.76
net480,75.76
_11945_,75.72
u_auth_fsm.nonce_hist\[0\]\[3\],75.72
u_auth_fsm.nonce_hist\[6\]\[37\],75.685
_06633_,75.68
_07419_,75.68
_12772_,75.68
u_auth_fsm.nonce_hist\[6\]\[50\],75.68
clknet_leaf_16_clk,75.67
u_auth_fsm.nonce_hist\[0\]\[50\],75.62
clknet_leaf_259_clk,75.605
_13710_,75.545
clknet_leaf_137_clk,75.36
_07929_,75.34
clknet_leaf_300_clk,75.34
u_auth_fsm.aes_plaintext\[102\],75.32
_07322_,75.315
u_aes128.ciphertext\[43\],75.31
_05158_,75.3
_11917_,75.1
clknet_leaf_101_clk,75.02
_10921_,74.99
_17185_,74.99
_18549_,74.98
_13399_,74.94
net396,74.93
_06733_,74.92
u_cmd_parser.challenge_nonce\[64\],74.92
net482,74.9
_08542_,74.89
clknet_leaf_169_clk,74.89
_05165_,74.88
_10963_,74.88
_10952_,74.855
clknet_leaf_312_clk,74.82
_09851_,74.76
u_auth_fsm.nonce_hist\[3\]\[67\],74.76
u_aes128.ciphertext\[100\],74.74
_18796_,74.64
u_auth_fsm.nonce_hist\[0\]\[41\],74.545
clknet_leaf_253_clk,74.535
_06386_,74.52
clknet_leaf_172_clk,74.52
_08626_,74.51
_19624_,74.5
_13246_,74.48
_08637_,74.36
_13377_,74.36
_08889_,74.35
_11059_,74.33
_16841_,74.32
u_auth_fsm.nonce_hist\[0\]\[29\],74.32
clknet_leaf_68_clk,74.3
_10467_,74.28
clknet_leaf_170_clk,74.26
u_auth_fsm.nonce_hist\[0\]\[21\],74.215
u_aes128.gen_key_sbox\[1\].sb_key.in\[2\],74.2
u_auth_fsm.nonce_hist\[2\]\[55\],74.18
u_auth_fsm.nonce_hist\[6\]\[20\],74.18
_14179_,74.16
u_auth_fsm.nonce_hist\[1\]\[74\],74.135
u_auth_fsm.aes_key\[79\],74.12
_12174_,74.075
u_auth_fsm.aes_key\[27\],74.06
u_auth_fsm.nonce_hist\[4\]\[40\],74.03
_06478_,73.99
_08330_,73.94
clknet_leaf_102_clk,73.94
u_aes128.gen_state_sbox\[0\].sb_state.in\[7\],73.92
u_auth_fsm.nonce_hist\[0\]\[53\],73.92
_11175_,73.9
u_auth_fsm.aes_key\[97\],73.86
_17043_,73.84
u_auth_fsm.nonce_hist\[5\]\[97\],73.82
_10601_,73.815
_19285_,73.8
u_aes128.gen_state_sbox\[13\].sb_state.in\[5\],73.8
_09931_,73.78
net447,73.78
u_auth_fsm.nonce_hist\[7\]\[104\],73.76
_06653_,73.74
_06404_,73.73
_09118_,73.72
u_auth_fsm.nonce_hist\[7\]\[2\],73.66
clknet_leaf_4_clk,73.66
_13478_,73.64
_14794_,73.62
_10969_,73.6
_08200_,73.59
_10967_,73.58
_14005_,73.58
_14610_,73.58
_12292_,73.55
_08950_,73.52
_07809_,73.5
_13695_,73.48
_18407_,73.48
net211,73.46
u_auth_fsm.nonce_hist\[2\]\[92\],73.42
clknet_leaf_164_clk,73.42
u_auth_fsm.nonce_hist\[0\]\[127\],73.415
_12445_,73.325
_12266_,73.32
clknet_leaf_386_clk,73.32
_09806_,73.31
clknet_leaf_285_clk,73.3
u_auth_fsm.nonce_hist\[4\]\[33\],73.26
u_auth_fsm.nonce_hist\[2\]\[111\],73.255
_09545_,73.24
_09797_,73.24
_10707_,73.18
clknet_leaf_156_clk,73.16
u_auth_fsm.nonce_hist\[0\]\[33\],73.14
_17820_,73.1
u_auth_fsm.nonce_hist\[0\]\[102\],73.1
_19191_,73.08
u_auth_fsm.nonce_hist\[0\]\[69\],73.07
_07498_,73.06
_11852_,72.95
clknet_leaf_428_clk,72.95
u_auth_fsm.aes_plaintext\[108\],72.94
_05830_,72.92
_10584_,72.92
clknet_leaf_146_clk,72.92
clknet_leaf_165_clk,72.92
_10265_,72.9
_01602_,72.88
_06174_,72.86
_10620_,72.84
_13821_,72.82
_05882_,72.8
u_auth_fsm.aes_key\[80\],72.8
_06889_,72.78
_12116_,72.76
_07980_,72.72
_18748_,72.72
_16366_,72.7
_12153_,72.69
_11416_,72.68
clknet_leaf_301_clk,72.68
_18809_,72.66
u_auth_fsm.aes_key\[99\],72.64
clknet_leaf_310_clk,72.64
_13964_,72.62
u_aes128.gen_state_sbox\[11\].sb_state.in\[3\],72.62
_11815_,72.61
_09200_,72.595
u_auth_fsm.aes_key\[53\],72.56
u_auth_fsm.aes_plaintext\[79\],72.56
_14661_,72.54
_12097_,72.52
_19596_,72.52
net405,72.5
_10718_,72.47
_08733_,72.46
clknet_leaf_133_clk,72.46
_05862_,72.44
u_auth_fsm.nonce_hist\[4\]\[111\],72.44
_11914_,72.405
_12396_,72.4
net428,72.4
_11369_,72.38
u_auth_fsm.nonce_hist\[4\]\[71\],72.3
clknet_leaf_95_clk,72.3
_14064_,72.26
_18754_,72.26
u_auth_fsm.nonce_hist\[0\]\[107\],72.26
_06444_,72.22
_13234_,72.18
_17515_,72.18
_07880_,72.13
_12686_,72.125
_09898_,72.12
u_auth_fsm.nonce_hist\[6\]\[89\],72.12
_11782_,72.11
_05395_,72.08
_12017_,72.08
