net,length_um
_10733_,14.46
_13321_,14.46
_14341_,14.46
_18470_,14.46
fifo_nonce\[2\]\[84\],14.46
u_auth_fsm.nonce_hist\[7\]\[0\],14.46
net1910,14.46
net2057,14.46
fifo_nonce\[2\]\[102\],14.44
u_aes128.round_key\[73\],14.44
net2125,14.44
_17621_,14.435
_07665_,14.42
_09154_,14.42
_10191_,14.42
_11194_,14.42
_11824_,14.42
_19142_,14.42
net2291,14.42
_04742_,14.4
_14185_,14.4
fifo_nonce\[5\]\[46\],14.4
u_auth_fsm.hist_wr_ptr\[2\],14.4
_12617_,14.38
_13581_,14.38
_19019_,14.38
_06133_,14.36
_19367_,14.36
_06293_,14.355
_05952_,14.34
_08789_,14.34
_12880_,14.34
_17736_,14.34
_19279_,14.34
_19308_,14.34
u_aes128.ciphertext\[52\],14.34
_09215_,14.32
fifo_nonce\[2\]\[11\],14.32
_07013_,14.3
u_auth_fsm.nonce_hist\[2\]\[63\],14.29
u_uart_tx.tx_data\[2\],14.27
_01159_,14.26
_08883_,14.26
_10425_,14.26
_13159_,14.26
_14486_,14.26
_17571_,14.26
fifo_nonce\[1\]\[5\],14.26
_14501_,14.255
_19506_,14.24
net546,14.24
_04980_,14.22
_09542_,14.22
_18402_,14.22
_19618_,14.22
net2140,14.22
_17254_,14.2
fifo_nonce\[6\]\[29\],14.2
net476,14.2
net1832,14.2
net2253,14.2
_12759_,14.18
_17187_,14.18
_19619_,14.18
fifo_nonce\[3\]\[123\],14.18
u_auth_fsm.aes_key\[21\],14.18
u_auth_fsm.nonce_hist\[5\]\[39\],14.18
_09144_,14.165
_03818_,14.16
_17853_,14.16
_06473_,14.14
_08238_,14.14
_10340_,14.14
_13273_,14.14
_13904_,14.14
_13979_,14.14
u_auth_fsm.secret_key\[103\],14.14
fifo_nonce\[1\]\[64\],14.13
_05916_,14.12
_07495_,14.12
_10845_,14.12
fifo_nonce\[7\]\[101\],14.12
_13462_,14.115
fifo_nonce\[3\]\[61\],14.105
_17863_,14.1
fifo_nonce\[5\]\[42\],14.1
u_auth_fsm.nonce_hist\[6\]\[109\],14.1
_03852_,14.08
_05691_,14.08
_13327_,14.08
fifo_nonce\[6\]\[91\],14.08
net791,14.08
_00770_,14.065
_13323_,14.06
_17097_,14.06
_19482_,14.06
net2513,14.06
net2514,14.06
_03633_,14.04
_08396_,14.04
_09186_,14.04
_10378_,14.04
_10490_,14.04
net522,14.04
_14788_,14.035
u_auth_fsm.nonce_hist\[6\]\[81\],14.035
_08227_,14.02
_08728_,14.02
_11168_,14.02
_17252_,14.02
_17742_,14.02
_18617_,14.02
fifo_nonce\[2\]\[26\],14.02
net2014,14.02
_05810_,14
_07695_,14
_07941_,14
_10939_,14
_16847_,14
_17356_,14
_19433_,14
_19535_,14
u_auth_fsm.tx_payload\[90\],14
net1295,14
_06966_,13.98
_08323_,13.98
_08663_,13.98
_09877_,13.98
_18249_,13.98
_18345_,13.98
fifo_nonce\[0\]\[26\],13.98
net2096,13.98
_06189_,13.96
_09891_,13.96
_09938_,13.96
_09977_,13.96
_10278_,13.96
_18782_,13.96
u_auth_fsm.cur_nonce\[22\],13.96
u_auth_fsm.nonce_hist\[6\]\[68\],13.96
net606,13.96
net848,13.96
net1834,13.96
_05206_,13.94
_09983_,13.94
net638,13.94
net2133,13.94
_05562_,13.92
_13238_,13.92
_14736_,13.905
_09553_,13.9
_18759_,13.9
fifo_nonce\[3\]\[67\],13.9
net762,13.9
_11540_,13.88
_11588_,13.88
_12320_,13.88
_13656_,13.88
_14838_,13.88
_18150_,13.88
_18492_,13.88
_19648_,13.88
net2143,13.88
net2144,13.88
fifo_nonce\[5\]\[75\],13.865
_12066_,13.86
_15756_,13.86
fifo_nonce\[7\]\[3\],13.86
_07669_,13.84
_10902_,13.84
_11319_,13.84
_19066_,13.84
fifo_nonce\[0\]\[50\],13.84
fifo_nonce\[3\]\[51\],13.84
_17188_,13.835
_04107_,13.82
_17937_,13.82
net735,13.82
net2171,13.82
_13054_,13.805
_11404_,13.8
net2063,13.8
_15674_,13.78
_17335_,13.78
_17563_,13.78
u_auth_fsm.nonce_hist\[1\]\[20\],13.78
_08615_,13.76
_08784_,13.76
_08851_,13.76
_09816_,13.76
fifo_nonce\[5\]\[41\],13.76
u_auth_fsm.tx_payload\[99\],13.76
u_auth_fsm.nonce_hist\[4\]\[22\],13.74
net1347,13.74
net1690,13.74
net2076,13.74
_11789_,13.73
_01909_,13.725
_04074_,13.72
_11162_,13.72
_11430_,13.72
_17835_,13.72
fifo_nonce\[1\]\[81\],13.72
fifo_nonce\[3\]\[19\],13.72
fifo_nonce\[3\]\[53\],13.72
fifo_nonce\[4\]\[1\],13.72
u_auth_fsm.secret_key\[49\],13.72
net1509,13.72
_01893_,13.705
_03839_,13.7
_14917_,13.7
_19698_,13.7
_06729_,13.68
_12003_,13.68
_12941_,13.68
net2190,13.68
_07509_,13.66
_08166_,13.66
_13522_,13.66
_18570_,13.66
_19025_,13.66
_19169_,13.66
u_aes128.round_key\[33\],13.66
net954,13.66
_00892_,13.655
u_auth_fsm.nonce_hist\[6\]\[8\],13.65
_04916_,13.64
_05825_,13.64
_07571_,13.64
_07942_,13.64
_09932_,13.64
_12864_,13.64
fifo_nonce\[5\]\[25\],13.64
fifo_nonce\[6\]\[116\],13.64
u_aes128.round_key\[78\],13.64
u_auth_fsm.nonce_hist\[1\]\[40\],13.64
_11580_,13.62
_15422_,13.62
net2169,13.62
_19566_,13.6
u_auth_fsm.aes_plaintext\[17\],13.6
u_auth_fsm.nonce_hist\[3\]\[39\],13.6
u_auth_fsm.nonce_hist\[7\]\[70\],13.6
_10395_,13.585
_07637_,13.58
_08448_,13.58
_13606_,13.58
_13670_,13.58
fifo_nonce\[1\]\[17\],13.58
fifo_nonce\[5\]\[100\],13.58
fifo_nonce\[7\]\[66\],13.58
u_auth_fsm.tx_payload\[76\],13.58
_07933_,13.56
_14139_,13.56
_14420_,13.56
_15221_,13.56
u_auth_fsm.nonce_hist\[5\]\[73\],13.56
net684,13.56
net1468,13.56
_04254_,13.54
_04956_,13.54
_06098_,13.54
_06564_,13.54
_08144_,13.54
_10819_,13.54
_13254_,13.54
u_cmd_parser.cmd_reg\[5\],13.54
net2113,13.54
net2134,13.54
_04443_,13.52
_18227_,13.52
_04288_,13.5
_08293_,13.5
_10826_,13.5
_14304_,13.5
_16475_,13.5
_18594_,13.5
_19076_,13.5
_19133_,13.5
u_auth_fsm.aes_plaintext\[50\],13.5
u_cmd_parser.nonce_reg\[1\],13.5
net1775,13.5
net2117,13.5
net2482,13.5
_15740_,13.48
_16159_,13.48
_17703_,13.48
u_auth_fsm.nonce_hist\[3\]\[25\],13.48
_17845_,13.475
_05325_,13.46
_09970_,13.46
fifo_nonce\[5\]\[118\],13.46
u_cmd_parser.state\[2\],13.46
_04833_,13.44
_04864_,13.44
_06819_,13.44
_06899_,13.44
_07001_,13.44
_17815_,13.44
fifo_nonce\[4\]\[7\],13.44
u_cmd_parser.crc_reg\[13\],13.44
_11303_,13.43
_05942_,13.42
_06107_,13.42
_07352_,13.42
_10009_,13.42
_11052_,13.42
_12108_,13.42
_13669_,13.42
_17549_,13.42
_18241_,13.42
_19475_,13.42
u_cmd_parser.payload_count\[2\],13.42
_09813_,13.4
_19027_,13.4
_04925_,13.38
_07619_,13.38
_07992_,13.38
_09707_,13.38
_10848_,13.38
_14731_,13.38
_19579_,13.38
fifo_nonce\[7\]\[17\],13.38
u_auth_fsm.nonce_hist\[2\]\[124\],13.38
u_auth_fsm.tx_payload\[113\],13.38
net1116,13.38
_07289_,13.365
_08582_,13.36
u_auth_fsm.tx_payload\[66\],13.36
_17177_,13.355
_14777_,13.34
_17353_,13.34
u_cmd_parser.timeout_cnt\[17\],13.34
net2074,13.34
_06209_,13.32
u_auth_fsm.cooldown_cnt\[24\],13.32
net2089,13.32
net2451,13.32
net1269,13.315
_01184_,13.3
_05609_,13.3
_10005_,13.3
_13067_,13.3
_13943_,13.3
_18771_,13.3
fifo_nonce\[3\]\[63\],13.3
fifo_nonce\[7\]\[118\],13.3
u_aes128.gen_key_sbox\[3\].sb_key.in\[3\],13.3
u_aes128.round_key\[87\],13.3
u_auth_fsm.nonce_hist\[7\]\[39\],13.3
u_auth_fsm.secret_key\[65\],13.3
u_cmd_parser.nonce_reg\[4\],13.3
net2355,13.3
u_auth_fsm.tx_payload\[8\],13.285
_07525_,13.28
_10814_,13.28
fifo_nonce\[3\]\[74\],13.28
fifo_nonce\[3\]\[76\],13.28
u_auth_fsm.tx_payload\[69\],13.28
net1015,13.28
_10427_,13.27
_04701_,13.26
_16527_,13.26
_18348_,13.26
_19341_,13.26
u_auth_fsm.aes_key\[50\],13.26
u_auth_fsm.nonce_hist\[5\]\[112\],13.26
u_auth_fsm.tx_header\[16\],13.26
net1623,13.26
_12821_,13.255
_06980_,13.245
_02767_,13.24
u_auth_fsm.nonce_hist\[1\]\[33\],13.24
_18055_,13.225
_01438_,13.22
_06188_,13.22
_11258_,13.22
_13119_,13.22
_18476_,13.22
u_auth_fsm.aes_key\[119\],13.22
net1068,13.22
net2360,13.22
_13163_,13.21
_01612_,13.2
_06891_,13.2
_11029_,13.2
_11669_,13.2
_17012_,13.2
_17959_,13.2
_19357_,13.2
u_auth_fsm.nonce_hist\[1\]\[32\],13.2
_09616_,13.195
_08506_,13.18
_17556_,13.18
_19488_,13.18
fifo_nonce\[2\]\[36\],13.18
fifo_nonce\[4\]\[120\],13.18
fifo_nonce\[6\]\[42\],13.18
net1355,13.18
_09623_,13.17
net744,13.165
_03361_,13.16
_05989_,13.16
_15892_,13.16
fifo_nonce\[2\]\[108\],13.16
net2471,13.16
_02987_,13.14
_07455_,13.14
_17776_,13.14
_19600_,13.14
fifo_nonce\[6\]\[83\],13.14
_10976_,13.135
_19401_,13.12
fifo_nonce\[2\]\[51\],13.12
u_auth_fsm.cur_nonce\[76\],13.12
net1021,13.12
_02752_,13.105
_05828_,13.1
_09717_,13.1
_17108_,13.1
u_auth_fsm.secret_key\[54\],13.1
_08685_,13.085
_01598_,13.08
_04537_,13.08
_07971_,13.08
_13288_,13.08
_15408_,13.08
_16428_,13.08
_18929_,13.08
_19155_,13.08
fifo_nonce\[2\]\[23\],13.08
net542,13.08
net1807,13.08
net1906,13.08
_01112_,13.065
_14409_,13.06
_14753_,13.06
_01330_,13.04
_08120_,13.04
_09660_,13.04
_10636_,13.04
_14567_,13.04
_14812_,13.04
fifo_nonce\[1\]\[37\],13.04
fifo_nonce\[3\]\[79\],13.04
u_auth_fsm.cur_nonce\[4\],13.04
_03594_,13.02
_13529_,13.02
_15340_,13.02
_17179_,13.02
_07224_,13.015
_03257_,13
_04087_,13
_05623_,13
_10784_,13
_14530_,13
_17423_,13
_17555_,13
_18306_,13
net423,13
net822,13
_03555_,12.98
_06544_,12.98
_07030_,12.98
_08702_,12.98
_10833_,12.98
_19474_,12.98
fifo_nonce\[4\]\[50\],12.98
net623,12.98
_05946_,12.96
_11089_,12.96
_12259_,12.96
_12900_,12.96
_13582_,12.96
_13728_,12.96
_15945_,12.96
_16545_,12.96
_17160_,12.96
_17164_,12.96
_17593_,12.96
_18936_,12.96
kdf_state\[1\],12.96
net2025,12.96
_11834_,12.95
_07417_,12.94
_09643_,12.94
_10846_,12.94
_14653_,12.94
_19692_,12.94
net780,12.94
_07073_,12.925
_05876_,12.92
_07620_,12.92
_11276_,12.92
_12552_,12.92
_17768_,12.92
_18183_,12.92
fifo_nonce\[1\]\[28\],12.92
fifo_nonce\[2\]\[8\],12.92
fifo_nonce\[6\]\[30\],12.92
u_aes128.round_key\[63\],12.92
u_auth_fsm.fail_cnt\[2\],12.92
net1382,12.92
_02096_,12.9
_03822_,12.9
_14118_,12.9
_01719_,12.88
_05560_,12.88
_11865_,12.88
_17224_,12.88
_17590_,12.88
u_auth_fsm.tx_payload\[21\],12.88
u_cmd_parser.timeout_cnt\[14\],12.88
u_cmd_parser.timeout_cnt\[5\],12.88
net464,12.88
_12214_,12.865
_09214_,12.86
_15947_,12.86
_18042_,12.86
net671,12.86
net924,12.86
net942,12.86
net2175,12.86
_11677_,12.845
_05139_,12.84
_13773_,12.84
_13837_,12.84
_14207_,12.84
_17783_,12.84
u_auth_fsm.tx_payload\[94\],12.84
u_uart_tx.tx_data\[4\],12.84
net2177,12.84
_09097_,12.825
_17952_,12.825
_05895_,12.82
_10896_,12.82
_13723_,12.82
_19097_,12.82
fifo_nonce\[1\]\[119\],12.82
fifo_nonce\[1\]\[44\],12.82
net2054,12.82
_09362_,12.81
_05216_,12.8
_05335_,12.8
_05976_,12.8
_08481_,12.8
_09680_,12.8
_14086_,12.8
fifo_nonce\[6\]\[72\],12.8
u_aes128.round_key\[67\],12.8
u_auth_fsm.aes_key\[125\],12.8
u_auth_fsm.nonce_hist\[6\]\[42\],12.8
_06425_,12.79
_10797_,12.785
_03844_,12.78
_09870_,12.78
_12913_,12.78
fifo_nonce\[3\]\[5\],12.78
u_cmd_parser.cmd_get_id,12.78
net2037,12.78
_06454_,12.76
_08466_,12.76
_13527_,12.76
fifo_nonce\[1\]\[123\],12.76
fifo_nonce\[1\]\[51\],12.76
fifo_nonce\[2\]\[41\],12.76
u_auth_fsm.aes_plaintext\[113\],12.76
u_auth_fsm.nonce_hist\[7\]\[98\],12.76
net1727,12.76
_17900_,12.75
_06331_,12.745
_09675_,12.745
_01383_,12.74
_02340_,12.74
_03623_,12.74
_06145_,12.74
_13255_,12.74
_17504_,12.74
_17505_,12.74
fifo_nonce\[4\]\[16\],12.74
net1125,12.74
_17495_,12.73
_02677_,12.72
_06838_,12.72
_11771_,12.72
_18739_,12.72
fifo_nonce\[1\]\[105\],12.72
u_auth_fsm.nonce_hist\[3\]\[93\],12.72
u_auth_fsm.nonce_hist\[7\]\[13\],12.72
u_cmd_parser.nonce_reg\[111\],12.72
net2247,12.72
_06654_,12.7
_10052_,12.7
_11792_,12.7
_17406_,12.7
_18310_,12.7
_19711_,12.7
fifo_nonce\[0\]\[2\],12.7
u_auth_fsm.secret_key\[2\],12.7
uart_rx_i,12.7
net795,12.7
_04936_,12.68
_09792_,12.68
_17902_,12.68
u_aes128.round_key\[62\],12.68
u_auth_fsm.cur_nonce\[93\],12.68
u_auth_fsm.tx_payload\[58\],12.68
_04608_,12.66
_09269_,12.66
_12462_,12.66
_17727_,12.66
u_auth_fsm.aes_plaintext\[99\],12.66
_05304_,12.64
_06956_,12.64
_14694_,12.64
fifo_nonce\[2\]\[119\],12.64
fifo_nonce\[5\]\[79\],12.64
u_auth_fsm.cur_nonce\[48\],12.64
_07049_,12.62
_07711_,12.62
_07957_,12.62
_09776_,12.62
_11650_,12.62
_16357_,12.62
_17218_,12.62
_17250_,12.62
_17487_,12.62
_17954_,12.62
_18158_,12.62
_19634_,12.62
fifo_nonce\[2\]\[19\],12.62
u_auth_fsm.nonce_hist\[7\]\[66\],12.62
net971,12.62
net2334,12.62
_07499_,12.6
_10473_,12.6
_11123_,12.6
_12387_,12.6
_14367_,12.6
_16967_,12.6
_17833_,12.6
net535,12.6
net1804,12.6
_06262_,12.58
_09684_,12.58
_10567_,12.58
_10649_,12.58
_10805_,12.58
_12871_,12.58
_19427_,12.58
fifo_nonce\[2\]\[40\],12.58
fifo_nonce\[3\]\[62\],12.58
fifo_nonce\[6\]\[84\],12.58
fifo_nonce\[6\]\[94\],12.58
u_aes128.gen_state_sbox\[1\].sb_state.in\[6\],12.58
u_auth_fsm.cur_nonce\[2\],12.58
u_auth_fsm.cur_nonce\[34\],12.58
net1935,12.58
net2024,12.58
net2101,12.58
net2110,12.58
_12722_,12.57
_03679_,12.56
_04870_,12.56
_19432_,12.56
u_auth_fsm.tx_payload\[44\],12.56
net1961,12.56
_18141_,12.555
_18616_,12.545
net460,12.545
_00841_,12.54
_04339_,12.54
_05827_,12.54
_07784_,12.54
_11016_,12.54
_15959_,12.54
_18753_,12.54
_01454_,12.52
_07108_,12.52
_08392_,12.52
_14191_,12.52
_16381_,12.52
_01817_,12.5
_03614_,12.5
_11689_,12.5
_12898_,12.5
_14879_,12.5
_16912_,12.5
_17232_,12.5
fifo_nonce\[1\]\[3\],12.5
fifo_nonce\[6\]\[126\],12.5
net573,12.5
net2449,12.5
_09111_,12.48
_10286_,12.48
_12721_,12.48
net935,12.48
_13515_,12.47
_12164_,12.46
fifo_nonce\[1\]\[70\],12.46
u_auth_fsm.cur_nonce\[104\],12.46
net2425,12.46
_06010_,12.455
_14832_,12.45
_04899_,12.44
_06184_,12.44
_11173_,12.44
_17728_,12.44
fifo_nonce\[3\]\[65\],12.44
u_auth_fsm.nonce_hist\[4\]\[62\],12.44
net853,12.44
net879,12.44
_03843_,12.42
_05727_,12.42
_11288_,12.42
net1505,12.42
fifo_nonce\[6\]\[11\],12.415
_02103_,12.4
_17701_,12.4
u_auth_fsm.tx_payload\[40\],12.4
net473,12.4
net1902,12.4
net2148,12.4
_07952_,12.39
_08567_,12.39
_05805_,12.38
_07593_,12.38
_08888_,12.38
_09808_,12.38
_14247_,12.38
fifo_nonce\[5\]\[50\],12.38
net2313,12.38
_07414_,12.365
_05495_,12.36
_09722_,12.36
_10022_,12.36
_14155_,12.36
_19001_,12.36
_19269_,12.36
fifo_nonce\[1\]\[19\],12.36
net1413,12.36
net1717,12.36
_18261_,12.35
fifo_nonce\[3\]\[75\],12.345
_04019_,12.34
_13843_,12.34
_16105_,12.34
_17222_,12.34
u_aes128.round_key\[56\],12.34
u_auth_fsm.cur_nonce\[72\],12.34
u_auth_fsm.nonce_hist\[5\]\[65\],12.34
_06242_,12.32
fifo_nonce\[4\]\[49\],12.32
net558,12.32
_01445_,12.3
_03568_,12.3
_06317_,12.3
_06554_,12.3
_07503_,12.3
_09745_,12.3
_10844_,12.3
_13802_,12.3
_16643_,12.3
_19219_,12.3
fifo_nonce\[1\]\[23\],12.3
fifo_nonce\[6\]\[120\],12.3
net633,12.3
_11053_,12.285
_13275_,12.285
_04266_,12.28
_04719_,12.28
_07829_,12.28
_11210_,12.28
_13721_,12.28
_14579_,12.28
_16448_,12.28
_16570_,12.28
_18887_,12.28
_19342_,12.28
fifo_nonce\[3\]\[9\],12.28
u_auth_fsm.tx_payload\[35\],12.28
net577,12.28
net1785,12.28
net1912,12.28
_13678_,12.27
_05295_,12.26
_11058_,12.26
_13737_,12.26
_14528_,12.26
_17102_,12.26
u_auth_fsm.cur_nonce\[69\],12.26
u_auth_fsm.secret_key\[83\],12.26
_16893_,12.25
_03816_,12.24
_04060_,12.24
_11975_,12.24
_12633_,12.24
_13674_,12.24
_14637_,12.24
_18064_,12.24
_18068_,12.24
_18427_,12.24
fifo_nonce\[4\]\[78\],12.24
_01347_,12.22
_11879_,12.22
_14573_,12.22
fifo_nonce\[7\]\[46\],12.22
u_auth_fsm.aes_plaintext\[49\],12.22
u_auth_fsm.nonce_hist\[0\]\[116\],12.22
u_auth_fsm.nonce_hist\[6\]\[121\],12.22
u_auth_fsm.tx_payload\[9\],12.205
_07569_,12.2
_18037_,12.2
_19695_,12.2
fifo_nonce\[4\]\[74\],12.2
u_auth_fsm.cur_nonce\[16\],12.2
_00959_,12.185
_00219_,12.18
_05015_,12.18
_09067_,12.18
_10461_,12.18
_12209_,12.18
_12544_,12.18
u_cmd_parser.nonce_reg\[71\],12.18
net700,12.18
_07233_,12.165
_03896_,12.16
_04655_,12.16
_06432_,12.16
_06967_,12.16
_08913_,12.16
_11671_,12.16
_12675_,12.16
_13139_,12.16
_13170_,12.16
_13351_,12.16
_13547_,12.16
_13829_,12.16
_16579_,12.16
fifo_nonce\[1\]\[93\],12.16
net2204,12.16
net2295,12.16
net2403,12.16
_07883_,12.15
_05186_,12.14
_08741_,12.14
_10020_,12.14
_10266_,12.14
_11785_,12.14
_12447_,12.14
_17492_,12.14
_19539_,12.14
fifo_nonce\[0\]\[18\],12.14
fifo_nonce\[3\]\[88\],12.14
fifo_nonce\[5\]\[53\],12.14
u_auth_fsm.nonce_hist\[4\]\[75\],12.14
u_auth_fsm.nonce_hist\[6\]\[13\],12.14
net1821,12.14
_04725_,12.12
_09440_,12.12
_13076_,12.12
_14094_,12.12
_16504_,12.12
_16752_,12.12
_17285_,12.12
_18750_,12.12
fifo_nonce\[0\]\[31\],12.12
fifo_nonce\[3\]\[113\],12.12
fifo_nonce\[5\]\[9\],12.12
fifo_nonce\[6\]\[39\],12.12
fifo_nonce\[7\]\[8\],12.12
u_auth_fsm.tx_payload\[88\],12.12
net737,12.12
net1516,12.12
net1744,12.12
net2003,12.12
_11106_,12.11
_04738_,12.1
_10623_,12.1
_15618_,12.1
fifo_nonce\[5\]\[83\],12.1
u_aes128.round_key\[98\],12.1
u_uart_tx.tx_data\[6\],12.09
_01367_,12.08
_03600_,12.08
_04607_,12.08
_04951_,12.08
_09190_,12.08
_14851_,12.08
fifo_nonce\[2\]\[121\],12.08
fifo_nonce\[5\]\[73\],12.08
fifo_nonce\[7\]\[90\],12.08
u_auth_fsm.tx_payload\[45\],12.08
u_cmd_parser.payload_count\[1\],12.08
_09859_,12.06
_14657_,12.06
_17602_,12.06
fifo_nonce\[4\]\[114\],12.06
fifo_nonce\[4\]\[93\],12.06
net812,12.06
_01355_,12.04
_06623_,12.04
_06808_,12.04
_06816_,12.04
_09203_,12.04
_11496_,12.04
_11959_,12.04
_11987_,12.04
_14004_,12.04
_14388_,12.04
_14523_,12.04
_17136_,12.04
_17313_,12.04
_17538_,12.04
_17708_,12.04
_18624_,12.04
fifo_nonce\[7\]\[93\],12.04
u_auth_fsm.cooldown_cnt\[14\],12.04
net651,12.04
net2390,12.04
_17661_,12.03
_03550_,12.025
_01244_,12.02
_09306_,12.02
_15593_,12.02
_19657_,12.02
u_auth_fsm.cooldown_cnt\[15\],12.02
net1774,12.02
_07076_,12.015
u_auth_fsm.nonce_hist\[2\]\[125\],12.005
_08450_,12
fifo_nonce\[1\]\[103\],12
fifo_nonce\[6\]\[117\],12
u_auth_fsm.aes_plaintext\[55\],12
u_auth_fsm.aes_plaintext\[81\],12
u_auth_fsm.cooldown_cnt\[16\],12
net1781,12
net2001,12
net2015,12
_17205_,11.995
_08794_,11.98
_11032_,11.98
_19266_,11.98
fifo_nonce\[2\]\[14\],11.98
net474,11.98
net1519,11.98
net2231,11.98
u_auth_fsm.nonce_hist\[2\]\[69\],11.975
_08748_,11.96
_14170_,11.96
_14717_,11.96
_17246_,11.96
_17345_,11.96
_17477_,11.96
net2109,11.96
_17027_,11.95
_01354_,11.94
_03272_,11.94
_03426_,11.94
_09297_,11.94
_10586_,11.94
_13661_,11.94
_15257_,11.94
_16874_,11.94
_17217_,11.94
_19207_,11.94
_19272_,11.94
u_auth_fsm.nonce_hist\[0\]\[62\],11.94
net452,11.94
_10056_,11.93
_06560_,11.92
_08661_,11.92
_11330_,11.92
_19524_,11.92
fifo_nonce\[0\]\[22\],11.92
fifo_nonce\[7\]\[122\],11.92
u_auth_fsm.aes_plaintext\[80\],11.92
u_auth_fsm.nonce_hist\[1\]\[31\],11.92
_10858_,11.915
_02960_,11.9
_10515_,11.9
_18032_,11.9
_19444_,11.9
net1460,11.9
net1769,11.9
_06044_,11.88
_11323_,11.88
_14210_,11.88
_14214_,11.88
_18577_,11.88
fifo_nonce\[2\]\[4\],11.88
u_aes128.round_key\[46\],11.88
u_auth_fsm.aes_plaintext\[86\],11.88
u_cmd_parser.rx_byte\[3\],11.88
_07290_,11.875
_15555_,11.86
fifo_nonce\[2\]\[38\],11.86
fifo_nonce\[2\]\[70\],11.86
u_aes128.round_key\[80\],11.86
_10786_,11.84
_11364_,11.84
_17330_,11.84
_17668_,11.84
u_auth_fsm.cur_nonce\[45\],11.84
u_auth_fsm.secret_key\[87\],11.84
net708,11.84
net716,11.84
net775,11.84
net827,11.84
_14891_,11.83
_17162_,11.83
_02166_,11.82
_04135_,11.82
_06577_,11.82
_07995_,11.82
_08898_,11.82
_10746_,11.82
_10930_,11.82
_14365_,11.82
_18108_,11.82
_18531_,11.82
fifo_nonce\[6\]\[71\],11.82
u_auth_fsm.cooldown_cnt\[5\],11.82
u_auth_fsm.cur_nonce\[60\],11.82
net782,11.82
net1806,11.82
net2222,11.82
_05696_,11.805
_02679_,11.8
_06942_,11.8
_16956_,11.8
_18834_,11.8
_19144_,11.8
fifo_nonce\[2\]\[12\],11.8
fifo_nonce\[2\]\[16\],11.8
fifo_nonce\[3\]\[98\],11.8
fifo_nonce\[5\]\[4\],11.8
u_auth_fsm.nonce_hist\[6\]\[86\],11.8
_04828_,11.78
_12523_,11.78
_12809_,11.78
_13270_,11.78
_17627_,11.78
fifo_nonce\[7\]\[11\],11.78
rst_n,11.78
u_aes128.gen_state_sbox\[12\].sb_state.in\[4\],11.78
u_auth_fsm.nonce_hist\[4\]\[63\],11.78
u_auth_fsm.secret_key\[38\],11.78
net511,11.78
net856,11.78
net1102,11.78
_08740_,11.76
_12273_,11.76
_13129_,11.76
fifo_nonce\[5\]\[103\],11.76
u_auth_fsm.nonce_hist\[7\]\[61\],11.76
net1168,11.76
net1169,11.76
_05550_,11.755
_11171_,11.745
_12006_,11.74
_12391_,11.74
_13455_,11.74
u_auth_fsm.aes_plaintext\[110\],11.74
_06871_,11.72
_06902_,11.72
_07395_,11.72
_08687_,11.72
_08689_,11.72
_08972_,11.72
_09600_,11.72
_11227_,11.72
_11549_,11.72
_12881_,11.72
_19208_,11.72
_19667_,11.72
fifo_nonce\[5\]\[66\],11.72
fifo_nonce\[5\]\[67\],11.72
net697,11.72
net818,11.72
_01590_,11.705
_01592_,11.705
_13181_,11.705
_02642_,11.7
_03953_,11.7
_06172_,11.7
_07285_,11.7
_07553_,11.7
_07643_,11.7
_11674_,11.7
_12527_,11.7
_14397_,11.7
_15535_,11.7
_15967_,11.7
_16449_,11.7
_18388_,11.7
fifo_nonce\[7\]\[127\],11.7
net703,11.7
net1083,11.7
net1615,11.7
net2318,11.7
fifo_nonce\[3\]\[71\],11.68
u_auth_fsm.aes_plaintext\[88\],11.68
_18789_,11.67
_04047_,11.66
_07153_,11.66
_12501_,11.66
_18949_,11.66
u_aes128.gen_state_sbox\[7\].sb_state.in\[1\],11.66
u_aes128.round_key\[121\],11.66
u_auth_fsm.cur_nonce\[113\],11.66
net2016,11.66
net2073,11.66
_05292_,11.64
_09480_,11.64
_15868_,11.64
_19526_,11.64
fifo_nonce\[3\]\[55\],11.64
fifo_nonce\[4\]\[55\],11.64
fifo_nonce\[5\]\[101\],11.64
u_auth_fsm.nonce_hist\[2\]\[82\],11.64
u_auth_fsm.nonce_hist\[7\]\[110\],11.64
u_auth_fsm.secret_key\[118\],11.64
net929,11.64
u_auth_fsm.nonce_hist\[3\]\[125\],11.635
_11618_,11.63
_04232_,11.62
_04584_,11.62
_05637_,11.62
_05692_,11.62
_06914_,11.62
_14975_,11.62
_16070_,11.62
_17149_,11.62
_17474_,11.62
_18414_,11.62
fifo_nonce\[6\]\[67\],11.62
u_auth_fsm.nonce_hist\[1\]\[9\],11.62
u_auth_fsm.nonce_hist\[6\]\[110\],11.62
_03559_,11.6
_10086_,11.6
_11223_,11.6
_11447_,11.6
_13180_,11.6
net1805,11.6
net1966,11.6
net2293,11.6
u_auth_fsm.nonce_hist\[3\]\[29\],11.585
_04794_,11.58
_09259_,11.58
_15345_,11.58
_16294_,11.58
_17396_,11.58
_18666_,11.58
_19193_,11.58
_19581_,11.58
fifo_nonce\[1\]\[55\],11.58
fifo_nonce\[2\]\[87\],11.58
u_auth_fsm.cur_nonce\[46\],11.58
net832,11.58
net1135,11.58
net2227,11.58
net2342,11.58
_05033_,11.56
_07280_,11.56
_10000_,11.56
_10776_,11.56
_11457_,11.56
_19164_,11.56
net2278,11.56
_09189_,11.545
_08206_,11.54
